,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,mfcc_mean_21,mfcc_std_21,mfcc_mean_22,mfcc_std_22,mfcc_mean_23,mfcc_std_23,mfcc_mean_24,mfcc_std_24,mfcc_mean_25,mfcc_std_25,mfcc_mean_26,mfcc_std_26,mfcc_mean_27,mfcc_std_27,mfcc_mean_28,mfcc_std_28,mfcc_mean_29,mfcc_std_29,mfcc_mean_30,mfcc_std_30,mfcc_mean_31,mfcc_std_31,mfcc_mean_32,mfcc_std_32,mfcc_mean_33,mfcc_std_33,mfcc_mean_34,mfcc_std_34,mfcc_mean_35,mfcc_std_35,mfcc_mean_36,mfcc_std_36,mfcc_mean_37,mfcc_std_37,mfcc_mean_38,mfcc_std_38,mfcc_mean_39,mfcc_std_39,mfcc_mean_40,mfcc_std_40
0,0.013293833991246087,0.058860265701079315,0.08407428119630045,0.10930126992688527,-0.014161069302322277,0.1130288077340461,-0.03516814939639956,0.08355595054012896,-0.07795849848878326,0.10793220515339405,-0.1095330033229084,0.12161302827772313,-0.12475409429160651,0.11300248705262761,-0.12025844131864036,0.10518699309400226,-0.04588799426725439,0.11672022312331684,0.02779865179648919,0.12634058455294103,0.04189950307005013,0.14081396935501259,0.025064660236136876,0.1517771821981874,0.02033989999923556,0.1587433666760864,-0.01417271145719836,0.1695308946654695,-0.055338884669934356,0.17051370539645835,-0.08819183219641263,0.16115184746852554,-0.09136565646993214,0.1603843211399589,-0.11087549621962427,0.16488200982912096,-0.07510497805415589,0.17098940763187215,-0.027962461939683984,0.1712125316492837,0.00827534077546017,0.17082747467489048,0.012740416658766936,0.1673124399968738,0.01765065758244009,0.1650176255242543,-0.0027619718652631183,0.1602510311856615,-0.023292541388056257,0.15953672464092755,-0.0675467885240143,0.16134708010362495,-0.0634952730620144,0.16010186854089312,-0.07031277641977474,0.16632750370087995,-0.0426251312302611,0.16312741040194004,-0.02917745051951235,0.16632493099585455,-0.014963148085083961,0.16709105423042978,-0.02486316386631044,0.16468732494972585,-0.01288201041764599,0.15821523801358553,-0.020844181157191465,0.16097945404401667,-0.0014145121220609496,0.15258505642852715,-0.00015021255530263947,0.1468350070425867,0.0002585351435448306,0.14487702610545156,-0.017301602607019673,0.14257098975769175,-0.030112483933610965,0.14091915816959977,-0.041332210535367404,0.13525127341905768
1,-0.14202042182424485,0.17989044145455824,-0.017845510283358013,0.1786340532569657,0.1109317591269604,0.15816710854299815,-0.03498988789102216,0.15459934149699217,0.06217963983277589,0.1546532893098322,-0.0018359310205975105,0.17487930758906994,0.03996251333839945,0.1856020040843883,-0.005029805025219548,0.1672037355289495,0.15503916655128297,0.13203448310640364,0.13362539315100957,0.10396332197978977,0.17249563884379163,0.09990479272734441,0.054787772324465474,0.08857616424326341,0.18038097562734431,0.07096070486020903,0.0847531735158986,0.050732042281191235,0.16823614841929413,0.04586887018566363,0.02759402906843383,0.0489898170655095,0.14544523482783045,0.040498461050960916,0.05977539176937534,0.0249773878809205,0.17954369463954317,-0.005605972454133163,0.06238827574882714,0.005109403990056801,0.19394433206446554,0.005047571869736242,0.057062613385840795,-0.007395798343628765,0.21724013278286988,-0.028192754912560118,0.09128036143513481,-0.027703979468115515,0.20228456504524864,-0.028177564452845347,0.053373900373371135,-0.03184725310032958,0.19786792289033558,-0.05016456500224273,0.03198241635462293,-0.04060961627289428,0.16819004216855132,-0.043866250937525414,-0.035593454830728295,-0.04864682239734907,0.2128421181792939,-0.05067547938478605,0.0915789783961162,-0.05519582545848877,0.21597464310138204,-0.05017361513274586,0.030254082526380233,-0.06239494957904252,0.19797343869474854,-0.06411045549823269,-0.022176875326313305,-0.06667372367460585,0.13705981807005616,-0.07431558416267697,-0.027222826637161565,-0.08263600660185735,0.19105387761637094,-0.08349750710815405,0.0013327561315933873,-0.08327232508424727
2,-0.023828235728521274,-0.14132442049419597,-0.18425302111112923,-0.18288073616615014,-0.08117708530536125,-0.14165139684035222,-0.03194532199909006,-0.13405625506967322,-0.05636144808160291,-0.11538201262237921,0.03321116504233271,-0.08597323229073167,0.06972801294550336,-0.07197266238640299,0.13576841984780053,-0.0917151554426795,0.12137452737475342,-0.10130641735339313,0.10782506686476792,-0.09292326123592103,0.05580719231478855,-0.08528928478949177,0.09193182252378153,-0.07831578269255061,0.04073545874760068,-0.05011024428367684,0.08705586288615873,-0.05493247699238067,0.09629786192283599,-0.033442108338898435,0.19387072635932137,-0.016507910318366348,0.14187859046361645,-0.00907230813863208,0.16529556044337904,-0.011415511395218179,0.07021756680700272,-0.02674685551895667,0.09560493536389963,-0.004116124702745638,0.04318397255315451,0.006354400494875139,0.08989752028084434,0.020154893253153762,0.0644828458219487,0.027001801477875894,0.1695146537682223,0.038110498347270094,0.11770662225650216,0.057179155782315284,0.1805253525211217,0.08196397025786757,0.10290246207946803,0.07962859512146885,0.1601778616704574,0.10368014629063614,0.06174710118053779,0.12303606489640966,0.14544325840918904,0.13689620612064057,0.11195098678151535,0.1439043403457079,0.2051444744672046,0.1546444955799507,0.10104976455942005,0.16844678655475723,0.1862300878154294,0.16204937582392961,0.07792393236792057,0.15581619533906504,0.10626006600891792,0.15756880820164212,0.008143431899662028,0.15229525455552184,0.12240771226761799,0.14446390690731406,0.09125838599782819,0.13151008998793495,0.1720709002801855,0.12316924103882558
3,-0.08879555120986911,0.01631703804736856,0.01975275362602885,0.06992712826170829,0.20186143239845655,0.06079809568183156,0.16374530165653775,0.006942043688331179,0.004267719448775464,0.09244155745837435,-0.13869853405792162,0.06867259045244352,-0.12414352794738803,0.008910153315040546,-0.12489790658819985,-0.027437019016018017,-0.12634206888431712,-0.027156186868420563,-0.09290927020581825,-0.021954679626420774,0.026901799827020265,-0.029950169387962657,0.07430702970218347,-0.018032983471890064,0.06543583170537977,-0.046683345182759066,0.0039054022057527613,-0.03159188924132742,-0.05350136049776258,-0.06592524439024611,-0.20557132845092407,-0.06608648704199976,-0.16865335664201683,-0.09528097787403651,-0.11623858491599515,-0.1129556692412404,0.006213521730672015,-0.09373379842645675,-0.012137324711435587,-0.11556443669657054,0.043889650803826785,-0.13102186113332126,0.0811792682129291,-0.14684176304866514,0.030736923520252424,-0.14932239856818572,-0.14284498791291686,-0.15568779658740356,-0.10927375002436718,-0.16443100161746643,-0.11740583485400316,-0.16562882018752173,-0.06238475097159595,-0.11774969797742788,-0.07562040895296758,-0.09515852834684052,0.025702238848961223,-0.07123484635117255,0.017442452261128123,-0.03308493235290075,0.014576785843245255,0.014307896019168726,-0.019231910241385573,0.05358097716491636,0.05726636206154464,0.08244463976210639,0.09456947514798357,0.14002223191287141,0.15506218246240652,0.17192212026045284,0.24075857757381067,0.181448037572232,0.2787124820306353,0.17176090103911845,0.21795776776370993,0.16582244916224917,0.12976953538481173,0.14971367163998192,0.10578370457142108,0.12569255490467107
4,0.06191497485673627,0.03229942521192812,-0.025667791089174857,0.03953045571744719,-0.20023607530305332,0.030782624059417,-0.1312585426820529,0.05293362968946545,-0.2024130726205119,0.02309780026360897,-0.13124135721310315,0.015049972383745114,-0.2221469994119422,0.05397679021495941,-0.21049182914023823,0.057284543744076134,-0.23911439247001343,0.05940339879268437,-0.09643396315201014,0.06033425933531878,-0.1766659890637785,0.07028935887209577,-0.09890809775844103,0.09226531888168339,-0.16341494818579194,0.052235701619278804,-0.031656652806759014,0.03372432698261975,-0.14503442380631726,0.06356705666288145,-0.008990943507423594,0.051689114369021634,-0.09081184906526005,0.03557783877717377,0.06747252590555541,0.03143257817126118,-0.010165769955187158,0.03439489382866874,0.17664160234131426,0.031080087673902614,-0.003410785224794602,0.019723195651270828,0.13690148064337182,0.023171538405411675,-0.029353343874061997,0.004264570003369318,0.1107131233463297,-0.016372578890036373,-0.032838078573438366,-0.019259560241077743,0.17876379987063704,-0.023166759364744705,0.03331573542167478,-0.013237971744439574,0.22231468753000158,-0.02377807653921366,0.027241163101076344,-0.026243442026442337,0.27913974691196547,-0.04227020623919052,0.00642284735093432,-0.05992118048980899,0.20051467326488256,-0.06452358723826997,-0.012833912070330038,-0.07591600334053004,0.23110731601463258,-0.08339553057278831,-0.015650496618866548,-0.10055357696439544,0.253642563708124,-0.10556178752000482,-0.008283858096918992,-0.11505164818885256,0.24258283398640956,-0.10977011811993272,-0.02929491639595056,-0.10670899379159936,0.17553846017546607,-0.10097411486403353
5,-0.026183687902006196,-0.1415728265338776,-0.2467074406583491,-0.06780693348705119,0.04287525414528008,-0.034684096578499066,0.2025597556281713,-0.11360247982617334,-0.04143274070233488,0.04617744491220439,-0.1165523408206176,0.035985428852004175,-0.06295377795494972,-0.06451839503236323,0.0625376063392158,-0.12771468983367526,0.048814717182295,-0.0999109961426722,0.14522963416860413,-0.040205062980526465,0.23781129292183473,-0.026914118739482254,0.3748585847926732,-0.008496782288844386,0.2508622211922397,-0.001202943083979615,0.2604831263461119,0.04011427641506416,0.022066827814219894,0.016902663635445937,-0.12007281164330791,0.05408857251017836,-0.21242344273304686,0.05458729018832788,-0.10526947109549757,0.02370821328280101,-0.04064240245640149,0.04091422727378983,0.09953399973366706,0.035510444787437305,0.12224704511165733,0.05275400042381232,0.28643483521480845,0.06949526121182516,0.08743801252192118,0.08331017481012455,0.01805767880684635,0.056910440148278146,-0.11857916588828091,0.030115297977914488,-0.07470420467048493,0.018744567496451193,-0.11882857742003125,0.04902458070079297,-0.02204447370310416,0.039432963489442786,0.0017282092436249213,0.02060813606732965,0.13008385507180378,0.016122556850358894,-0.061948373434128644,-0.00729006595902396,-0.03416183503052615,-0.03733575061460125,-0.09993060409365451,-0.07603933465255139,-0.026908914780141364,-0.08526733133646787,-0.08542115381957939,-0.10658537174763687,0.10260252354325514,-0.1232127291693911,0.05129172843570304,-0.13340941949643118,0.024655396037321343,-0.12045737125074392,-0.1675315864661398,-0.11058304504948806,-0.0896238597860378,-0.11739035453503607
6,0.0012283752797540319,0.017427158593347005,0.2780669994795239,0.020646882054990247,0.189455521527487,-0.08779012674577692,-0.025001917641981373,-0.03130087424400689,-0.04010596086306963,-0.03379122875792035,-0.13934540653350594,-0.08447349682852397,-0.1022006588705561,-0.10196407845966748,-0.1411903740152304,-0.12178099149820928,-0.10711156794116086,-0.1475412820340763,-0.1594004628523341,-0.1548055283180716,-0.051191418685180845,-0.14515375009068637,-0.12862954680020447,-0.12236179965076632,-0.04200487301628314,-0.12718964777183328,-0.10395272859746177,-0.07998177206959797,0.01009183294358534,-0.08537356122153131,-0.16464769457895487,-0.053181198412001564,-0.04313451269022907,-0.07876484985480278,-0.11780745376388702,-0.0896833984250992,0.0899159658745906,-0.0682695004902429,0.032171926265250235,-0.05221188323393871,0.11520051367022105,-0.004259371061607608,0.014444226913278983,0.05174778412483381,0.10699771327427543,0.09447974199626644,-0.08124131998067623,0.14777473284107867,0.058779201618272825,0.17085665819760543,0.009592470146526194,0.16463908380003395,0.15753415859693404,0.19131271315248286,0.07619321631150645,0.17714957194421566,0.2655552769164848,0.17328717773191252,0.06402771488429697,0.1444192064538405,0.16069849282980747,0.10421671435171717,-0.0664964320812746,0.049738343120025834,0.08897510240846267,0.015772561876890627,-0.05242538937508793,-0.026310722196177434,0.14266440686754023,-0.06254761491160922,-0.01728686654783363,-0.08347418980043611,0.1433392578452467,-0.09952528736255806,-0.09278903199968475,-0.1029725407564445,0.023860548277854613,-0.10012642450092493,-0.1743911898111249,-0.09332968681217628
7,0.09543503075996326,0.07651670615068257,0.1560153009993996,-0.002620468530484865,-0.23161388953262674,-0.038036939473704734,-0.28941908018993523,0.1264196251730909,-0.08459922971260274,0.0031463656288966135,0.014840592460466484,-0.00757840305383739,-0.09162284536051274,0.02928678766980297,-0.15568927301876773,0.04473443885159667,-0.00035633679233348925,-0.0017772077738948365,0.17653738404327127,0.05290159506013241,0.024884793076395587,0.04935586614103868,-0.07263246617259256,0.05008848265995277,0.08161394542816847,-0.04874402597024155,0.2893942377942386,-0.06148827956189294,0.10370225513434347,-0.08362573001470083,0.01961419835282566,-0.14629248730245414,0.0400450012257539,-0.16622325286817402,0.14889809361856993,-0.10564497611671397,0.21551723641615675,-0.06204230423503493,0.35636401494462105,-0.05722163453355115,0.2358608660995537,-0.06443094842532687,0.12895300952048455,-0.05039029070890573,-0.026794472758356495,-0.04144970357735358,-0.08856848083337253,-0.034208384768792385,-0.11969300462117782,-0.01668504704221943,-0.10153434769620098,-0.01839322659482303,0.0024565940731387076,-0.010282018005740108,0.10414080211646631,-0.02063569220448651,0.07516394015724195,-0.002124200337523318,-0.03907033515489908,-0.004163735537578376,-0.13372610239996108,0.008786624690879166,-0.12581156783665268,0.015420013580530452,-0.1790438785316412,0.0372749635612325,-0.15356598616087577,0.04364781566458234,-0.11882079478403977,0.05617419044774533,-0.005635862029727367,0.06759205915531909,-0.029298107182845635,0.08436002872883115,-0.09855568509788647,0.09156780171195668,-0.12265714520200774,0.10108095696502542,-0.17350130496028926,0.09149078059297887
8,-0.14973004159435416,0.03364821045919371,-0.20139833049150285,-0.08380839300450069,-0.041730666648301384,0.08427132941814347,0.21037248196046487,0.026413438930027622,0.4096313779854165,-0.01156026466495283,0.36043452967914213,0.009322821622627653,0.2413115927805846,0.009368992391755426,0.07742166072446194,0.0682798743468945,-0.0604703642512399,0.09068794678926653,-0.10180578580872245,0.127168974745369,-0.1446204732099389,0.13896427700504627,-0.14343413447953585,0.10973314997733054,-0.03164448200339714,0.04134363809493109,0.0526583409025715,0.04934371562982091,-0.040755539991961305,0.023514741685548127,-0.08595111856686735,-0.06597339161588243,-0.029798959589395053,-0.11105965453761629,0.1318949570555708,-0.06262933152063001,0.12646720655929022,0.015729234965813705,0.017649907165844903,0.03200173073987347,0.02978941861524884,0.02387658995671766,0.03058860150659148,0.035217338695107014,-0.06732360765013447,0.0892950841618271,-0.2607649684069169,0.09263186919220165,-0.13351296745876443,0.07123509056496384,0.01277208324205157,0.0632016956370605,0.0670054302745911,0.09241964976405347,0.11037858933652384,0.11606156862290462,0.14773800981736254,0.09342005027353822,0.1176739404732243,0.08761156867452002,-0.09969353874056791,0.05681006485697271,-0.13847494513596997,0.012957895254056235,-0.09096131434854707,-0.027907709355829653,0.023201732236687467,-0.011048648193990577,0.016674620319369178,-0.015264848927197743,0.18001030711874988,-0.02236656074479168,0.15384912476533477,-0.029038470636290285,0.09923929541996468,-0.02593670992273053,-0.009660478563834595,-0.015488973364798257,0.032242191633895766,-0.018128822262203616
9,0.12856923246783686,-0.04325842246754502,0.11595935403428326,-0.0719440719344954,-0.06265221783001802,-0.09693248148675776,-0.13576791035457095,-0.042319618990462826,0.015998068688069744,-0.17126979883482485,0.01745150700728826,-0.2381115129059871,0.052812968109714975,-0.229335354329935,0.038603130694398524,-0.17724561031170205,0.06716298580683303,-0.12973592044426419,-0.018012513238710788,-0.030711281596515864,-0.04981840529453327,0.018802149516668008,-0.14961522270007857,0.08350800056859031,0.022755777527233456,0.043048698233579014,0.10911443195613205,0.07632765946977507,0.16049910224210695,0.13616748745260887,0.012675674712306293,0.18192279941785489,0.027454138474819784,0.20002789488994496,-0.0389057312745194,0.2178422304911849,0.10748441283366011,0.22113719732698514,0.13869690612187274,0.2004993905453818,0.09093233696961564,0.16025464475648238,-0.0902130525351211,0.1298033414324091,-0.055723764541105635,0.07197441623110168,-0.14874463113298586,-0.012354519657021161,-0.06651395328883528,-0.06885652441210337,-0.15866880613065573,-0.1069140151840942,-0.05329730156661636,-0.11800885491902455,-0.11742913265358802,-0.13460682903088736,0.07450254134927088,-0.1403225837153569,-0.06587399300196292,-0.10278712639571586,0.027737795960956,-0.06354018885438961,-0.08500343390650582,-0.023234161363565584,0.09977670182786369,-0.0150380040703434,0.06453416081329935,-0.002886122479535202,0.19527799349735006,0.0035631637505847947,0.09627903903001435,-0.001354975976353681,0.24572220527551186,-0.011606787345651948,0.12152904850277292,-0.03088828810540603,0.13087280316983177,-0.022839132954057456,0.0031433210632386827,-0.011220682776573898
